CPI_YEAR,CPI_MM,CPI_REGN,CPI_VALUE
2005,2,광주,74.339
2005,3,광주,74.865
2005,4,광주,75.016
2005,5,광주,75.016
2005,6,광주,74.865
2005,7,광주,75.391
2005,8,광주,75.617
2005,9,광주,75.993
2005,10,광주,75.917
2005,11,광주,75.391
2005,12,광주,75.542
2006,1,광주,76.068
2006,2,광주,76.068
2006,3,광주,76.368
2006,4,광주,76.519
2006,5,광주,76.819
2006,6,광주,76.744
2006,7,광주,77.045
2006,8,광주,77.571
2006,9,광주,77.796
2006,10,광주,77.271
2006,11,광주,76.744
2006,12,광주,77.195
2007,1,광주,77.271
2007,2,광주,77.796
2007,3,광주,78.323
2007,4,광주,78.473
2007,5,광주,78.473
2007,6,광주,78.549
2007,7,광주,78.924
2007,8,광주,79
2007,9,광주,79.751
2007,10,광주,79.826
2007,11,광주,79.901
2007,12,광주,79.976
2008,1,광주,80.427
2008,2,광주,80.803
2008,3,광주,81.479
2008,4,광주,81.931
2008,5,광주,82.682
2008,6,광주,83.284
2008,7,광주,83.885
2008,8,광주,83.734
2008,9,광주,83.585
2008,10,광주,83.434
2008,11,광주,82.983
2008,12,광주,82.908
2009,1,광주,83.133
2009,2,광주,83.81
2009,3,광주,84.336
2009,4,광주,84.637
2009,5,광주,84.637
2009,6,광주,84.562
2009,7,광주,85.012
2009,8,광주,85.238
2009,9,광주,85.388
2009,10,광주,85.012
2009,11,광주,85.088
2009,12,광주,85.314
2010,1,광주,85.953
2010,2,광주,86.214
2010,3,광주,86.563
2010,4,광주,86.825
2010,5,광주,86.912
2010,6,광주,86.912
2010,7,광주,87.174
2010,8,광주,87.522
2010,9,광주,88.219
2010,10,광주,88.307
2010,11,광주,87.522
2010,12,광주,87.958
2011,1,광주,89.092
2011,2,광주,89.789
2011,3,광주,90.05
2011,4,광주,90.137
2011,5,광주,90.311
2011,6,광주,90.486
2011,7,광주,90.922
2011,8,광주,91.619
2011,9,광주,91.707
2011,10,광주,91.532
2011,11,광주,91.446
2011,12,광주,91.619
2012,1,광주,92.012
2012,2,광주,92.221
2012,3,광주,92.256
2012,4,광주,92.238
2012,5,광주,92.308
2012,6,광주,92.116
2012,7,광주,91.873
2012,8,광주,92.291
2012,9,광주,93.058
2012,10,광주,92.77
2012,11,광주,92.439
2012,12,광주,92.587
2013,1,광주,93.162
2013,2,광주,93.407
2013,3,광주,93.363
2013,4,광주,93.319
2013,5,광주,93.294
2013,6,광주,93.172
2013,7,광주,93.397
2013,8,광주,93.86
2013,9,광주,94.061
2013,10,광주,93.738
2013,11,광주,93.79
2013,12,광주,93.921
2014,1,광주,94.435
2014,2,광주,94.749
2014,3,광주,95.106
2014,4,광주,95.184
2014,5,광주,95.272
2014,6,광주,95.167
2014,7,광주,95.281
2014,8,광주,95.377
2014,9,광주,95.385
2014,10,광주,94.984
2014,11,광주,94.766
2014,12,광주,94.784
2015,1,광주,95.382
2015,2,광주,95.229
2015,3,광주,95.143
2015,4,광주,95.086
2015,5,광주,95.439
2015,6,광주,95.486
2015,7,광주,95.42
2015,8,광주,95.467
2015,9,광주,95.143
2015,10,광주,95.42
2015,11,광주,95.105
2015,12,광주,95.353
2016,1,광주,95.41
2016,2,광주,95.868
2016,3,광주,95.696
2016,4,광주,95.858
2016,5,광주,95.963
2016,6,광주,96.02
2016,7,광주,95.868
2016,8,광주,96.135
2016,9,광주,96.783
2016,10,광주,96.935
2016,11,광주,96.745
2016,12,광주,96.878
2017,1,광주,97.945
2017,2,광주,98.374
2017,3,광주,98.165
2017,4,광주,97.964
2017,5,광주,98.117
2017,6,광주,97.964
2017,7,광주,97.955
2017,8,광주,98.498
2017,9,광주,98.622
2017,10,광주,98.622
2017,11,광주,97.945
2017,12,광주,98.126
2018,1,광주,98.479
2018,2,광주,99.213
2018,3,광주,98.946
2018,4,광주,99.184
2018,5,광주,99.318
2018,6,광주,99.232
2018,7,광주,98.984
2018,8,광주,99.527
2018,9,광주,100.385
2018,10,광주,100.28
2018,11,광주,99.47
2018,12,광주,99.118
2019,1,광주,98.994
2019,2,광주,99.327
2019,3,광주,99.127
2019,4,광주,99.518
2019,5,광주,99.832
2019,6,광주,99.566
2019,7,광주,99.242
2019,8,광주,99.461
2019,9,광주,99.89
2019,10,광주,100.214
2019,11,광주,99.737
2019,12,광주,99.861
2020,1,광주,100.22
2020,2,광주,100.35
2020,3,광주,99.97
2020,4,광주,99.6
2020,5,광주,99.63
2020,6,광주,99.67
2020,7,광주,99.55
2020,8,광주,100.09
2020,9,광주,100.63
2020,10,광주,100.03
2020,11,광주,99.93
2020,12,광주,100.34
2021,1,광주,101.13
2021,2,광주,101.53
2021,3,광주,101.92
2021,4,광주,102.13
2021,5,광주,102.24
2021,6,광주,102.19
2021,7,광주,102.36
2021,8,광주,102.82
2021,9,광주,103.15
2021,10,광주,103.27
2021,11,광주,103.95
2021,12,광주,104.1
2022,1,광주,104.83
2022,2,광주,105.24
2022,3,광주,106.11
2022,4,광주,106.9
2022,5,광주,107.86
2022,6,광주,108.54
2022,7,광주,109.01
2022,8,광주,108.77
2022,9,광주,108.8
2022,10,광주,109.16
2022,11,광주,109.1
2022,12,광주,109.1
2002,1,대전,67.435
2002,2,대전,67.76
2002,3,대전,68.148
2002,4,대전,68.535
2002,5,대전,68.924
2002,6,대전,68.794
2002,7,대전,68.6
2002,8,대전,68.989
2002,9,대전,69.636
2002,10,대전,69.313
2002,11,대전,69.377
2002,12,대전,69.765
2003,1,대전,70.089
2003,2,대전,70.348
2003,3,대전,71.189
2003,4,대전,70.995
2003,5,대전,70.8
2003,6,대전,70.477
2003,7,대전,70.477
2003,8,대전,70.865
2003,9,대전,71.32
2003,10,대전,71.578
2003,11,대전,71.448
2003,12,대전,71.707
2004,1,대전,72.159
2004,2,대전,72.483
2004,3,대전,73.324
2004,4,대전,73.324
2004,5,대전,73.39
2004,6,대전,73.39
2004,7,대전,73.842
2004,8,대전,74.619
2004,9,대전,74.684
2004,10,대전,74.49
2004,11,대전,74.036
2004,12,대전,74.036
2005,1,대전,74.891
2005,2,대전,75.042
2005,3,대전,75.497
2005,4,대전,75.724
2005,5,대전,75.649
2005,6,대전,75.422
2005,7,대전,75.952
2005,8,대전,76.027
2005,9,대전,76.407
2005,10,대전,76.407
2005,11,대전,76.104
2005,12,대전,76.483
2006,1,대전,76.861
2006,2,대전,76.937
2006,3,대전,77.392
2006,4,대전,77.543
2006,5,대전,77.695
2006,6,대전,77.543
2006,7,대전,77.847
2006,8,대전,78.453
2006,9,대전,78.529
2006,10,대전,78.074
2006,11,대전,77.847
2006,12,대전,78.074
2007,1,대전,78.15
2007,2,대전,78.605
2007,3,대전,79.06
2007,4,대전,79.287
2007,5,대전,79.439
2007,6,대전,79.439
2007,7,대전,79.969
2007,8,대전,79.969
2007,9,대전,80.272
2007,10,대전,80.424
2007,11,대전,80.349
2007,12,대전,80.728
2008,1,대전,81.031
2008,2,대전,81.41
2008,3,대전,82.092
2008,4,대전,82.698
2008,5,대전,83.532
2008,6,대전,84.214
2008,7,대전,84.745
2008,8,대전,84.517
2008,9,대전,84.366
2008,10,대전,84.214
2008,11,대전,83.987
2008,12,대전,83.911
2009,1,대전,83.684
2009,2,대전,84.366
2009,3,대전,85.124
2009,4,대전,85.276
2009,5,대전,85.199
2009,6,대전,85.199
2009,7,대전,85.579
2009,8,대전,85.73
2009,9,대전,85.806
2009,10,대전,85.579
2009,11,대전,85.806
2009,12,대전,86.109
2010,1,대전,86.76
2010,2,대전,86.848
2010,3,대전,87.024
2010,4,대전,87.551
2010,5,대전,87.639
2010,6,대전,87.551
2010,7,대전,87.727
2010,8,대전,88.255
2010,9,대전,88.87
2010,10,대전,88.958
2010,11,대전,88.606
2010,12,대전,88.958
2011,1,대전,90.013
2011,2,대전,90.804
2011,3,대전,91.331
2011,4,대전,91.419
2011,5,대전,91.419
2011,6,대전,91.419
2011,7,대전,92.122
2011,8,대전,92.738
2011,9,대전,92.65
2011,10,대전,92.474
2011,11,대전,92.65
2011,12,대전,93.001
2012,1,대전,93.546
2012,2,대전,93.74
2012,3,대전,93.634
2012,4,대전,93.52
2012,5,대전,93.66
2012,6,대전,93.467
2012,7,대전,93.248
2012,8,대전,93.573
2012,9,대전,94.197
2012,10,대전,94.012
2012,11,대전,93.643
2012,12,대전,93.784
2013,1,대전,94.469
2013,2,대전,94.627
2013,3,대전,94.557
2013,4,대전,94.373
2013,5,대전,94.434
2013,6,대전,94.399
2013,7,대전,94.645
2013,8,대전,94.952
2013,9,대전,94.927
2013,10,대전,94.637
2013,11,대전,94.531
2013,12,대전,94.557
2014,1,대전,95.032
2014,2,대전,95.384
2014,3,대전,95.542
2014,4,대전,95.506
2014,5,대전,95.797
2014,6,대전,95.709
2014,7,대전,95.665
2014,8,대전,95.682
2014,9,대전,95.63
2014,10,대전,95.392
2014,11,대전,95.103
2014,12,대전,95.067
2015,1,대전,95.457
2015,2,대전,95.362
2015,3,대전,95.371
2015,4,대전,95.295
2015,5,대전,95.601
2015,6,대전,95.697
2015,7,대전,95.878
2015,8,대전,96.031
2015,9,대전,95.811
2015,10,대전,95.687
2015,11,대전,95.639
2015,12,대전,95.945
2016,1,대전,96.051
2016,2,대전,96.385
2016,3,대전,96.041
2016,4,대전,96.127
2016,5,대전,96.251
2016,6,대전,96.194
2016,7,대전,95.917
2016,8,대전,96.07
2016,9,대전,96.51
2016,10,대전,96.71
2016,11,대전,96.634
2016,12,대전,96.672
2017,1,대전,97.667
2017,2,대전,97.944
2017,3,대전,97.83
2017,4,대전,97.782
2017,5,대전,97.858
2017,6,대전,97.638
2017,7,대전,97.772
2017,8,대전,98.183
2017,9,대전,98.423
2017,10,대전,98.308
2017,11,대전,97.495
2017,12,대전,97.83
2018,1,대전,98.337
2018,2,대전,99.14
2018,3,대전,99.111
2018,4,대전,99.331
2018,5,대전,99.379
2018,6,대전,99.13
2018,7,대전,98.843
2018,8,대전,99.752
2018,9,대전,100.469
2018,10,대전,100.393
2018,11,대전,99.618
2018,12,대전,99.436
2019,1,대전,99.283
2019,2,대전,99.656
2019,3,대전,99.331
2019,4,대전,99.666
2019,5,대전,99.876
2019,6,대전,99.656
2019,7,대전,99.322
2019,8,대전,99.532
2019,9,대전,99.8
2019,10,대전,100.058
2019,11,대전,99.503
2019,12,대전,99.781
2020,1,대전,100.14
2020,2,대전,100.2
2020,3,대전,99.91
2020,4,대전,99.49
2020,5,대전,99.54
2020,6,대전,99.86
2020,7,대전,99.74
2020,8,대전,100.26
2020,9,대전,100.53
2020,10,대전,99.95
2020,11,대전,100
2020,12,대전,100.38
2021,1,대전,101.05
2021,2,대전,101.53
2021,3,대전,101.9
2021,4,대전,102.09
2021,5,대전,102.13
2021,6,대전,102.19
2021,7,대전,102.4
2021,8,대전,102.7
2021,9,대전,103.08
2021,10,대전,103.23
2021,11,대전,103.71
2021,12,대전,103.97
2022,1,대전,104.65
2022,2,대전,105.29
2022,3,대전,106.04
2022,4,대전,106.64
2022,5,대전,107.3
2022,6,대전,108.09
2022,7,대전,108.48
2022,8,대전,108.42
2022,9,대전,108.53
2022,10,대전,108.94
2022,11,대전,108.79
2022,12,대전,109.03
2002,1,울산,66.26
2002,2,울산,66.766
2002,3,울산,67.085
2002,4,울산,67.338
2002,5,울산,67.718
2002,6,울산,67.592
2002,7,울산,67.338
2002,8,울산,67.972
2002,9,울산,68.606
2002,10,울산,68.226
2002,11,울산,68.226
2002,12,울산,68.353
2003,1,울산,68.796
2003,2,울산,69.24
2003,3,울산,70.127
2003,4,울산,69.747
2003,5,울산,69.62
2003,6,울산,69.556
2003,7,울산,69.556
2003,8,울산,70.065
2003,9,울산,70.572
2003,10,울산,70.699
2003,11,울산,70.381
2003,12,울산,70.761
2004,1,울산,71.143
2004,2,울산,71.713
2004,3,울산,72.41
2004,4,울산,72.347
2004,5,울산,72.284
2004,6,울산,72.347
2004,7,울산,72.727
2004,8,울산,73.426
2004,9,울산,73.426
2004,10,울산,73.488
2004,11,울산,72.854
2004,12,울산,72.981
2005,1,울산,73.788
2005,2,울산,74.087
2005,3,울산,74.761
2005,4,울산,74.761
2005,5,울산,74.687
2005,6,울산,74.536
2005,7,울산,74.761
2005,8,울산,74.986
2005,9,울산,75.509
2005,10,울산,75.359
2005,11,울산,75.135
2005,12,울산,75.509
2006,1,울산,75.808
2006,2,울산,75.884
2006,3,울산,76.482
2006,4,울산,76.557
2006,5,울산,76.856
2006,6,울산,76.632
2006,7,울산,77.006
2006,8,울산,77.605
2006,9,울산,77.904
2006,10,울산,77.455
2006,11,울산,77.006
2006,12,울산,77.306
2007,1,울산,77.38
2007,2,울산,77.904
2007,3,울산,78.428
2007,4,울산,78.652
2007,5,울산,78.802
2007,6,울산,78.802
2007,7,울산,79.177
2007,8,울산,79.326
2007,9,울산,79.925
2007,10,울산,79.999
2007,11,울산,80.075
2007,12,울산,80.298
2008,1,울산,80.748
2008,2,울산,81.047
2008,3,울산,81.945
2008,4,울산,82.394
2008,5,울산,83.216
2008,6,울산,83.816
2008,7,울산,84.415
2008,8,울산,84.34
2008,9,울산,84.266
2008,10,울산,84.266
2008,11,울산,83.891
2008,12,울산,83.816
2009,1,울산,83.667
2009,2,울산,84.489
2009,3,울산,84.864
2009,4,울산,85.013
2009,5,울산,85.013
2009,6,울산,84.938
2009,7,울산,85.387
2009,8,울산,85.686
2009,9,울산,85.612
2009,10,울산,85.387
2009,11,울산,85.612
2009,12,울산,85.686
2010,1,울산,86.572
2010,2,울산,86.747
2010,3,울산,87.274
2010,4,울산,87.537
2010,5,울산,87.626
2010,6,울산,87.537
2010,7,울산,87.713
2010,8,울산,88.152
2010,9,울산,88.766
2010,10,울산,88.766
2010,11,울산,88.416
2010,12,울산,88.679
2011,1,울산,89.645
2011,2,울산,90.172
2011,3,울산,90.698
2011,4,울산,90.698
2011,5,울산,91.049
2011,6,울산,91.137
2011,7,울산,91.664
2011,8,울산,92.016
2011,9,울산,91.927
2011,10,울산,92.016
2011,11,울산,92.279
2011,12,울산,92.455
2012,1,울산,92.796
2012,2,울산,92.981
2012,3,울산,93.051
2012,4,울산,93.051
2012,5,울산,93.236
2012,6,울산,93.166
2012,7,울산,92.972
2012,8,울산,93.411
2012,9,울산,93.886
2012,10,울산,93.78
2012,11,울산,93.437
2012,12,울산,93.499
2013,1,울산,94.483
2013,2,울산,94.685
2013,3,울산,94.685
2013,4,울산,94.517
2013,5,울산,94.509
2013,6,울산,94.438
2013,7,울산,94.597
2013,8,울산,95.001
2013,9,울산,95.15
2013,10,울산,94.755
2013,11,울산,94.719
2013,12,울산,94.711
2014,1,울산,95.343
2014,2,울산,95.624
2014,3,울산,95.642
2014,4,울산,95.808
2014,5,울산,95.914
2014,6,울산,95.923
2014,7,울산,96.019
2014,8,울산,96.159
2014,9,울산,96.159
2014,10,울산,95.861
2014,11,울산,95.756
2014,12,울산,95.537
2015,1,울산,96.107
2015,2,울산,96.04
2015,3,울산,96.098
2015,4,울산,96.136
2015,5,울산,96.338
2015,6,울산,96.396
2015,7,울산,96.377
2015,8,울산,96.598
2015,9,울산,96.29
2015,10,울산,96.204
2015,11,울산,96.03
2015,12,울산,96.396
2016,1,울산,96.704
2016,2,울산,96.993
2016,3,울산,96.714
2016,4,울산,96.877
2016,5,울산,96.964
2016,6,울산,96.906
2016,7,울산,96.82
2016,8,울산,97.118
2016,9,울산,97.696
2016,10,울산,98.061
2016,11,울산,97.773
2016,12,울산,97.83
2017,1,울산,98.754
2017,2,울산,99.072
2017,3,울산,98.976
2017,4,울산,98.976
2017,5,울산,99.072
2017,6,울산,98.831
2017,7,울산,98.822
2017,8,울산,99.226
2017,9,울산,99.515
2017,10,울산,99.361
2017,11,울산,98.591
2017,12,울산,98.879
2018,1,울산,99.264
2018,2,울산,100.006
2018,3,울산,99.736
2018,4,울산,100.188
2018,5,울산,100.111
2018,6,울산,99.842
2018,7,울산,99.553
2018,8,울산,100.333
2018,9,울산,100.968
2018,10,울산,100.814
2018,11,울산,99.919
2018,12,울산,99.572
2019,1,울산,99.495
2019,2,울산,99.63
2019,3,울산,99.505
2019,4,울산,99.852
2019,5,울산,99.852
2019,6,울산,99.64
2019,7,울산,99.38
2019,8,울산,99.582
2019,9,울산,99.996
2019,10,울산,100.188
2019,11,울산,99.544
2019,12,울산,99.794
2020,1,울산,100.18
2020,2,울산,100.29
2020,3,울산,100.06
2020,4,울산,99.53
2020,5,울산,99.52
2020,6,울산,99.53
2020,7,울산,99.59
2020,8,울산,100.1
2020,9,울산,100.69
2020,10,울산,100.13
2020,11,울산,100.06
2020,12,울산,100.3
2021,1,울산,101.18
2021,2,울산,101.67
2021,3,울산,101.86
2021,4,울산,101.88
2021,5,울산,102
2021,6,울산,101.93
2021,7,울산,102.2
2021,8,울산,102.71
2021,9,울산,103.26
2021,10,울산,103.22
2021,11,울산,103.86
2021,12,울산,104.12
2022,1,울산,104.86
2022,2,울산,105.23
2022,3,울산,105.92
2022,4,울산,106.72
2022,5,울산,107.38
2022,6,울산,107.99
2022,7,울산,108.52
2022,8,울산,108.42
2022,9,울산,108.72
2022,10,울산,109.13
2022,11,울산,108.9
2022,12,울산,109.07
2012,7,세종,93.16235164
2012,8,세종,93.48788718
2012,9,세종,94.09138716
2012,10,세종,93.91975811
2012,11,세종,93.66697836
2012,12,세종,93.85446445
2013,1,세종,94.24529365
2013,2,세종,94.66970244
2013,3,세종,94.49807339
2013,4,세종,94.47288869
2013,5,세종,94.50646829
2013,6,세종,94.4085278
2013,7,세종,94.63612285
2013,8,세종,94.83946596
2013,9,세종,95.00270012
2013,10,세종,94.79842423
2013,11,세종,94.60347602
2013,12,세종,94.69302161
2014,1,세종,95.25547986
2014,2,세종,95.46628511
2014,3,세종,95.80861045
2014,4,세종,95.72745976
2014,5,세종,95.84125728
2014,6,세종,95.74331679
2014,7,세종,95.99609653
2014,8,세종,96.00355867
2014,9,세종,95.92240797
2014,10,세종,95.5558307
2014,11,세종,95.33663056
2014,12,세종,95.21443813
2015,1,세종,95.6173933
2015,2,세종,95.51105791
2015,3,세종,95.47561278
2015,4,세종,95.36927739
2015,5,세종,95.66123333
2015,6,세종,95.67895589
2015,7,세종,95.64351076
2015,8,세종,95.66123333
2015,9,세종,95.51945281
2015,10,세종,95.43083998
2015,11,세종,95.20044663
2015,12,세종,95.45789021
2016,1,세종,95.53717537
2016,2,세종,95.91028201
2016,3,세종,95.69761123
2016,4,세종,95.80394662
2016,5,세종,95.91028201
2016,6,세종,95.92800457
2016,7,세종,95.72372869
2016,8,세종,95.95412204
2016,9,세종,96.48673176
2016,10,세종,96.40651383
2016,11,세종,96.43356406
2016,12,세종,96.47740409
2017,1,세종,97.53329587
2017,2,세종,97.97636
2017,3,세종,97.78141178
2017,4,세종,97.60418613
2017,5,세종,97.67507639
2017,6,세종,97.45307794
2017,7,세종,97.55941334
2017,8,세종,98.01180513
2017,9,세종,98.26924871
2017,10,세종,98.25152614
2017,11,세종,97.6219087
2017,12,세종,97.91386464
2018,1,세종,98.34853387
2018,2,세종,99.04904158
2018,3,세종,98.96042875
2018,4,세종,99.16470463
2018,5,세종,99.1908221
2018,6,세종,99.03131901
2018,7,세종,98.81025333
2018,8,세종,99.5368785
2018,9,세종,100.4239395
2018,10,세종,100.166496
2018,11,세종,99.5368785
2018,12,세종,99.32420772
2019,1,세종,99.20854466
2019,2,세종,99.44826568
2019,3,세종,99.16470463
2019,4,세종,99.55460107
2019,5,세종,99.80271698
2019,6,세종,99.65254156
2019,7,세종,99.23559489
2019,8,세종,99.46598824
2019,9,세종,100.0872108
2019,10,세종,100.2551088
2019,11,세종,99.76727185
2019,12,세종,99.9808754
2020,1,세종,100.2
2020,2,세종,100.27
2020,3,세종,100.02
2020,4,세종,99.62
2020,5,세종,99.43
2020,6,세종,99.73
2020,7,세종,99.78
2020,8,세종,100.22
2020,9,세종,100.52
2020,10,세종,100.03
2020,11,세종,99.9
2020,12,세종,100.26
2021,1,세종,101.06
2021,2,세종,101.6
2021,3,세종,102.05
2021,4,세종,102.33
2021,5,세종,102.4
2021,6,세종,102.48
2021,7,세종,102.61
2021,8,세종,103.11
2021,9,세종,103.2
2021,10,세종,103.55
2021,11,세종,104.01
2021,12,세종,104.16
2022,1,세종,105.01
2022,2,세종,105.46
2022,3,세종,106.64
2022,4,세종,107.42
2022,5,세종,108.32
2022,6,세종,109.07
2022,7,세종,109.39
2022,8,세종,109.54
2022,9,세종,109.25
2022,10,세종,109.7
2022,11,세종,109.47
2022,12,세종,109.48
2002,1,경기,66.371
2002,2,경기,66.623
2002,3,경기,67.063
2002,4,경기,67.504
2002,5,경기,67.756
2002,6,경기,67.567
2002,7,경기,67.44
2002,8,경기,67.818
2002,9,경기,68.196
2002,10,경기,68.07
2002,11,경기,68.07
2002,12,경기,68.447
2003,1,경기,68.888
2003,2,경기,69.14
2003,3,경기,70.146
2003,4,경기,69.894
2003,5,경기,69.705
2003,6,경기,69.517
2003,7,경기,69.58
2003,8,경기,69.894
2003,9,경기,70.334
2003,10,경기,70.398
2003,11,경기,70.273
2003,12,경기,70.65
2004,1,경기,70.964
2004,2,경기,71.279
2004,3,경기,72.034
2004,4,경기,72.034
2004,5,경기,72.034
2004,6,경기,71.97
2004,7,경기,72.474
2004,8,경기,72.977
2004,9,경기,72.977
2004,10,경기,73.103
2004,11,경기,72.726
2004,12,경기,72.788
2005,1,경기,73.461
2005,2,경기,73.683
2005,3,경기,74.351
2005,4,경기,74.278
2005,5,경기,74.203
2005,6,경기,73.98
2005,7,경기,74.278
2005,8,경기,74.5
2005,9,경기,74.797
2005,10,경기,74.723
2005,11,경기,74.426
2005,12,경기,74.723
2006,1,경기,75.17
2006,2,경기,75.317
2006,3,경기,75.911
2006,4,경기,76.06
2006,5,경기,76.134
2006,6,경기,75.986
2006,7,경기,76.283
2006,8,경기,76.729
2006,9,경기,76.803
2006,10,경기,76.432
2006,11,경기,76.06
2006,12,경기,76.283
2007,1,경기,76.505
2007,2,경기,76.877
2007,3,경기,77.397
2007,4,경기,77.694
2007,5,경기,77.843
2007,6,경기,77.843
2007,7,경기,78.14
2007,8,경기,78.288
2007,9,경기,78.66
2007,10,경기,78.734
2007,11,경기,78.883
2007,12,경기,79.18
2008,1,경기,79.551
2008,2,경기,79.775
2008,3,경기,80.666
2008,4,경기,81.11
2008,5,경기,81.78
2008,6,경기,82.3
2008,7,경기,82.819
2008,8,경기,82.671
2008,9,경기,82.745
2008,10,경기,82.745
2008,11,경기,82.522
2008,12,경기,82.522
2009,1,경기,82.671
2009,2,경기,83.264
2009,3,경기,83.859
2009,4,경기,84.156
2009,5,경기,84.082
2009,6,경기,84.008
2009,7,경기,84.305
2009,8,경기,84.676
2009,9,경기,84.676
2009,10,경기,84.453
2009,11,경기,84.602
2009,12,경기,84.9
2010,1,경기,85.766
2010,2,경기,86.026
2010,3,경기,85.854
2010,4,경기,86.199
2010,5,경기,86.286
2010,6,경기,86.199
2010,7,경기,86.373
2010,8,경기,86.718
2010,9,경기,87.411
2010,10,경기,87.411
2010,11,경기,86.978
2010,12,경기,87.325
2011,1,경기,88.277
2011,2,경기,88.969
2011,3,경기,89.229
2011,4,경기,89.315
2011,5,경기,89.488
2011,6,경기,89.661
2011,7,경기,90.181
2011,8,경기,90.613
2011,9,경기,90.613
2011,10,경기,90.527
2011,11,경기,90.613
2011,12,경기,90.96
2012,1,경기,91.444
2012,2,경기,91.703
2012,3,경기,91.592
2012,4,경기,91.522
2012,5,경기,91.686
2012,6,경기,91.583
2012,7,경기,91.375
2012,8,경기,91.738
2012,9,경기,92.387
2012,10,경기,92.18
2012,11,경기,91.903
2012,12,경기,92.111
2013,1,경기,92.621
2013,2,경기,93.002
2013,3,경기,92.837
2013,4,경기,92.682
2013,5,경기,92.673
2013,6,경기,92.604
2013,7,경기,92.82
2013,8,경기,93.115
2013,9,경기,93.262
2013,10,경기,92.976
2013,11,경기,92.994
2013,12,경기,93.088
2014,1,경기,93.538
2014,2,경기,93.781
2014,3,경기,94.006
2014,4,경기,94.067
2014,5,경기,94.231
2014,6,경기,94.101
2014,7,경기,94.248
2014,8,경기,94.396
2014,9,경기,94.335
2014,10,경기,94.032
2014,11,경기,93.858
2014,12,경기,93.858
2015,1,경기,94.487
2015,2,경기,94.439
2015,3,경기,94.458
2015,4,경기,94.487
2015,5,경기,94.799
2015,6,경기,94.78
2015,7,경기,94.989
2015,8,경기,95.102
2015,9,경기,94.809
2015,10,경기,94.847
2015,11,경기,94.667
2015,12,경기,94.941
2016,1,경기,95.131
2016,2,경기,95.519
2016,3,경기,95.254
2016,4,경기,95.434
2016,5,경기,95.472
2016,6,경기,95.5
2016,7,경기,95.358
